"ID_Auftrag"	"Kunde"	"Datum"	"Nr"	"Betrag"
5961	2181	"2011-07-12"	20366	"13.9"
5962	2057	"2011-07-12"	20365	"11.95"
5963	2182	"2011-07-13"	20381	8
5964	1875	"2011-07-13"	20376	"14.8"
5965	704	"2011-07-13"	20369	"32.85"
5966	986	"2011-07-13"	20368	"11.95"
5967	2078	"2011-07-13"	20367	"9.5"
5968	874	"2011-07-14"	20385	"13.9"
5969	1878	"2011-07-14"	20380	"25.9"
5970	1943	"2011-07-14"	20379	"10.95"
5971	2183	"2011-07-14"	20377	"10.95"
5972	462	"2011-07-14"	20372	"33.8"
5973	462	"2011-07-15"	20389	"31.9"
5974	1443	"2012-07-05"	21536	"10.95"
5975	809	"2011-07-15"	20384	"15.95"
5976	1302	"2011-07-15"	20373	"18.9"
5977	462	"2011-07-21"	20408	"19.9"
5978	12	"2011-07-21"	20402	"72.3"
5979	1488	"2011-07-21"	20394	"14.9"
5980	1443			
5981	2184	"2011-07-22"	20405	"10.95"
5982	2185	"2011-07-22"	20404	6
5983	2186	"2011-07-22"	20403	"10.95"
5984	526	"2011-07-22"	20401	"12.5"
5985	2187	"2011-07-22"	20400	18
5986	223	"2011-07-22"	20398	"13.9"
5987	1590	"2011-07-22"	20397	10
5988	2188	"2011-07-22"	20393	"26.8"
5989	99	"2011-07-22"	20346	"14.4"
5990	1899	"2011-07-25"	20411	"8.6"
5991	274	"2011-07-26"	20409	31
5992	804	"2011-07-26"	20407	"10.95"
5993	1256	"2011-07-27"	20410	35
5994	2007	"2011-07-27"	20370	5
5995	482	"2011-07-27"	20331	135
5996	2189	"2011-07-28"	20429	"10.95"
5997	2190	"2014-09-19"	23999	"11.95"
5998	682	"2011-07-28"	20426	"10.95"
5999	94	"2011-07-28"	20425	"29.7"
6000	2191	"2011-07-28"	20424	12
6001	382	"2011-07-28"	20423	3
6002	711	"2011-07-28"	20422	"10.95"
6003	2192	"2011-07-28"	20420	6
6004	702	"2011-07-28"	20419	"11.95"
6005	2193	"2011-07-28"	20418	"21.9"
6006	675	"2011-07-28"	20416	"6.5"
6007	1122	"2011-07-28"	20415	"18.9"
6008	809	"2011-07-28"	20414	9
6009	1721	"2011-07-28"	20413	"13.9"
6010	1124	"2011-07-28"	20412	"21.9"
6011	2194	"2011-08-08"	20360	"213.8"
6012	2195	"2011-08-08"	20354	5
6013	809	"2011-08-09"	20431	"10.95"
6014	908	"2011-08-09"	20430	"13.9"
6015	935	"2011-08-10"	20433	"10.95"
6016	442	"2011-08-10"	20432	"11.95"
6017	516	"2011-08-11"	20439	"22.9"
6018	667	"2011-08-11"	20437	"11.95"
6019	173	"2011-08-11"	20436	"10.95"
6020	2196	"2011-08-11"	20435	40
6021	428	"2011-08-12"	20463	"18.9"
6022	682	"2011-08-12"	20453	"21.9"
6023	1381	"2011-08-12"	20450	"10.95"
6024	2197	"2011-08-12"	20451	9
6025	2198	"2011-08-12"	20447	"22.45"
6026	2199	"2011-08-12"	20444	7
6027	355	"2011-08-12"	20441	"10.95"
6028	728	"2011-08-12"	20440	"10.95"
6029	713	"2011-08-12"	20375	"13.95"
6030	289	"2011-08-15"	20460	"10.95"
6031	1787	"2011-08-15"	20456	"17.8"
6032	1415	"2011-08-15"	20434	"63.75"
6033	723	"2011-08-16"	20473	"8.9"
6034	1824	"2011-08-16"	20468	"8.6"
6035	522	"2011-08-16"	20461	"11.3"
6036	2200	"2011-08-16"	20459	"35.8"
6037	1531	"2011-08-16"	20458	"10.95"
6038	2201	"2011-08-16"	20455	"17.5"
6039	210	"2011-08-16"	20446	"10.95"
6040	2202	"2011-08-17"	20469	"32.85"
6041	986	"2011-08-17"	20466	"9.5"
6042	403	"2011-08-17"	20073	"7.5"
6043	1844	"2011-08-18"	20487	"10.95"
6044	2203	"2011-08-18"	20485	"13.9"
6045	2005	"2011-08-18"	20483	"15.9"
6046	1955	"2011-08-18"	20481	"12.95"
6047	2204	"2011-08-18"	20480	"10.95"
6048	516	"2011-08-18"	20472	"21.9"
6049	1336	"2011-08-18"	20467	"11.5"
6050	2111	"2011-08-18"	20457	"13.5"
6051	2113	"2011-08-19"	20497	"14.5"
6052	96	"2011-08-19"	20495	"8.6"
6053	114	"2011-08-19"	20492	"39.9"
6054	1977	"2011-08-19"	20491	"21.9"
6055	241	"2011-08-19"	20489	15
6056	5	"2011-08-19"	20486	"32.7"
6057	1831	"2011-08-19"	20482	"13.95"
6058	2205	"2011-08-19"	20476	"33.4"
6059	1745	"2011-08-19"	20474	"32.45"
6060	2206	"2011-08-19"	20464	12
6061	2005	"2011-08-19"	20462	"31.5"
6062	2139	"2011-08-19"	20445	"23.9"
6063	299	"2011-08-22"	20493	"13.95"
6064	8	"2011-08-22"	20488	"14.5"
6065	2207	"2011-08-23"	20490	"9.5"
6066	1489	"2011-08-23"	20479	14
6067	2208	"2011-08-24"	20503	"10.9"
6068	1522	"2011-08-24"	20498	"26.7"
6069	1987	"2011-08-24"	20496	"14.4"
6070	554	"2011-08-24"	20471	"9.8"
6071	1108	"2011-08-25"	20510	"21.9"
6072	130	"2011-08-25"	20506	10
6073	893	"2011-08-25"	20504	10
6074	2186	"2011-08-26"	20511	"8.9"
6075	2007	"2011-08-26"	20509	10
6076	1301	"2011-08-26"	20507	"11.95"
6077	707	"2011-08-26"	20505	10
6078	358	"2011-08-26"	20500	"24.9"
6079	1410	"2011-08-26"	20452	"9.8"
6080	1026	"2011-08-26"	20191	4
6081	173	"2011-08-29"	20517	"21.4"
6082	1026	"2011-08-30"	20518	10
6083	163	"2011-08-30"	20513	"19.9"
6084	949	"2011-08-30"	20478	"18.5"
6085	949	"2011-08-30"		"69.95"
6086	2209	"2011-08-30"	20448	"260.45"
6087	1198	"2011-08-31"	20454	"21.5"
6088	876	"2011-08-31"	20512	"22.7"
6089	1188	"2011-08-31"	20514	"10.95"
6090	927	"2011-09-01"	20532	"10.95"
6091	1819	"2011-09-01"	20526	"10.95"
6092	543	"2011-07-15"	20386	"12.8"
6093	594	"2011-09-01"	20515	"10.95"
6094	2210	"2011-09-02"	20539	"32.1"
6095	27	"2011-09-02"	20536	5
6096	2193	"2011-09-02"	20530	"30.9"
6097	873	"2011-09-02"	20529	15
6098	2099	"2011-09-02"	20527	"16.8"
6099	2057	"2011-09-02"	20525	"14.8"
6100	365	"2011-09-02"	20523	"21.9"
6101	2187	"2011-09-02"	20522	13
6102	2010	"2011-09-02"	20516	"11.95"
6103	1872	"2011-09-02"	20533	"14.9"
6104	1064	"2011-09-05"	20531	"16.1"
6105	526	"2011-09-05"	20502	"21.9"
6106	1156	"2011-09-06"	20534	"13.9"
6107	1098	"2011-09-06"	20519	"10.95"
6108	1619	"2011-09-07"	20541	10
6109	2211	"2011-09-07"	20538	"10.95"
6110	1188	"2011-09-07"	20537	"10.95"
6111	464	"2011-09-08"	20545	"6.5"
6112	176	"2011-09-08"	20540	"21.8"
6113	1326	"2011-09-08"	20520	"6.5"
6114	1028	"2011-09-09"	20544	"21.9"
6115	389	"2011-09-09"	20542	"56.7"
6116	513	"2011-09-09"	20535	"8.9"
6117	1128	"2011-09-12"	20551	"21.9"
6118	1307	"2011-09-12"	20550	"10.95"
6119	2212	"2011-09-12"	20549	"13.9"
6120	950	"2011-09-13"	20556	15
6121	2213	"2011-09-13"	20521	10
6122	2214	"2011-09-14"	20561	"10.95"
6123	2098	"2011-09-14"	20559	"10.95"
6124	2215	"2011-09-14"	20557	"25.45"
6125	1280	"2011-09-14"	20555	5
6126	715	"2011-09-14"	20553	"25.8"
6127	2216	"2011-09-14"	20552	"28.8"
6128	1302	"2011-09-15"	20570	"10.95"
6129	465	"2011-09-15"	20569	"11.5"
6130	1831	"2011-09-15"	20568	"15.8"
6131	2217	"2011-09-15"	20566	"21.9"
6132	432	"2011-09-15"	20563	"13.5"
6133	2218	"2011-09-15"	20562	"15.5"
6134	442	"2011-09-15"	20560	5
6135	2219	"2011-09-16"	20579	"10.95"
6136	2113	"2011-09-16"	20578	"3.5"
6137	2187	"2011-09-16"	20577	"11.5"
6138	2220	"2011-09-16"	20576	"19.95"
6139	1406	"2011-09-16"	20574	"38.85"
6140	236	"2011-09-16"	20573	"10.95"
6141	436	"2011-09-16"	20567	"10.95"
6142	776	"2011-09-16"	20564	"28.85"
6143	823	"2011-09-16"	20558	"10.95"
6144	1440	"2011-09-19"	20588	"10.95"
6145	723	"2011-09-19"	20580	"10.95"
6146	1294	"2011-09-19"	20554	14
6147	1858	"2011-09-20"	20589	4
6148	1599	"2011-09-20"	20587	"4.5"
6149	2136	"2011-09-20"	20582	"43.8"
6150	241	"2011-09-20"	20581	4
6151	1305	"2011-09-20"	20575	"22.9"
6152	2067	"2011-09-21"	20594	"8.9"
6153	2221	"2011-09-21"	20590	"26.8"
6154	2222	"2011-09-21"	20586	"21.9"
6155	2223	"2011-09-21"	20583	"27.8"
6156	1993	"2011-09-21"	20572	"27.85"
6157	2224	"2011-09-22"	20595	"21.9"
6158	223	"2011-09-22"	20593	"13.9"
6159	836	"2011-09-22"	20602	5
6160	2057	"2011-09-22"	20601	"4.5"
6161	2225	"2011-09-22"	20543	"12.5"
6162	1869	"2011-09-23"	20599	"22.9"
6163	2126	"2011-09-23"	20598	"15.4"
6164	2226	"2011-09-23"	20597	"11.95"
6165	432	"2011-09-23"	20596	"10.95"
6166	442	"2011-09-23"	20592	"36.9"
6167	2227	"2011-09-23"	20591	"32.85"
6168	2228	"2011-09-26"	20503	10
6169	2229	"2011-09-26"	20584	27
6170	948	"2011-09-27"	20600	"10.95"
6171	2230	"2011-09-28"	20612	"21.9"
6172	876	"2011-09-28"	20611	"10.95"
6173	1876	"2011-09-28"	20610	"11.5"
6174	786	"2011-09-28"	20609	"18.5"
6175	507	"2011-09-28"	20608	"21.9"
6176	1381	"2011-09-28"	20606	"23.9"
6177	187	"2011-09-28"	20605	"10.95"
6178	299	"2011-09-29"	20626	"10.95"
6179	2117	"2011-09-29"	20622	"6.5"
6180	1985	"2011-09-29"	20621	"10.95"
6181	1339	"2011-09-29"	20617	"11.6"
6182	2231	"2011-09-29"	20614	"23.9"
6183	2226	"2011-09-29"	20607	"11.7"
6184	2232	"2011-09-29"	20604	"10.95"
6185	2233	"2011-09-30"	20623	"4.5"
6186	957	"2011-09-30"	20620	5
6187	1320	"2011-09-30"	20615	"14.95"
6188	2234	"2011-10-04"	20618	6
6189	2209	"2011-10-04"	20565	"70.15"
6190	1323	"2011-10-05"	20629	16
6191	1329	"2011-10-05"	20627	"19.3"
6192	2235	"2011-10-05"	20616	6
6193	403	"2011-10-05"	20494	"17.7"
6194	2162	"2011-10-06"	20635	"26.85"
6195	1343	"2011-10-06"	20634	"8.9"
6196	1367	"2011-10-06"	20633	"32.85"
6197	2236	"2011-10-06"	20624	7
6198	1365	"2011-10-07"	20639	"14.95"
6199	2111	"2011-10-07"	20636	"10.95"
6200	10	"2011-10-07"	20631	"28.7"
6201	2237	"2011-10-07"	20630	"12.5"
6202	2199	"2011-10-07"	20628	"17.4"
6203	820	"2011-10-10"	20641	"13.9"
6204	2238	"2011-10-10"	20640	"14.95"
6205	2213	"2011-10-10"	20637	6
6206	2239	"2011-10-11"	20644	"11.95"
6207	2209	"2011-10-11"	20643	"14.8"
6208	2111	"2011-10-12"	20655	"14.8"
6209	2240	"2011-10-12"	20648	"22.8"
6210	2118	"2011-10-12"	20646	"10.5"
6211	2241	"2011-10-13"	20671	10
6212	2238	"2011-10-13"	20653	"7.9"
6213	1489	"2011-10-13"	20651	"16.75"
6214	33	"2011-10-13"	20650	"13.9"
6215	1692	"2011-10-13"	20649	"10.95"
6216	1857	"2011-10-14"	20664	"14.8"
6217	2242	"2011-10-14"	20660	"21.9"
6218	340	"2011-10-14"	20656	"19.9"
6219	1854	"2011-10-14"	20647	5
6220	2088	"2011-10-18"	20669	"8.6"
6221	2243	"2011-10-18"	20659	"8.5"
6222	702	"2011-10-18"	20642	"11.95"
6223	2244	"2011-10-19"	20688	8
6224	2245	"2011-10-19"	20667	4
6225	2246	"2011-10-19"	20658	"4.5"
6226	2247	"2011-10-20"	20680	19
6227	33	"2011-10-20"	20675	"8.6"
6228	2248	"2011-10-20"	20674	"13.9"
6229	987	"2011-10-20"	20668	"13.95"
6230	2000	"2011-10-20"	20665	"22.6"
6231	1364	"2011-10-20"	20654	"17.9"
6232	2025	"2011-10-21"	20697	"10.95"
6233	462	"2011-10-21"	20692	"40.8"
6234	2249	"2011-01-21"	20690	"10.95"
6235	2226	"2011-10-21"	20682	"10.95"
6236	908	"2011-10-21"	20681	"9.5"
6237	340	"2011-10-21"	20678	"10.95"
6238	509	"2011-10-21"	20687	"22.9"
6239	1258	"2011-10-21"	20676	"10.95"
6240	526	"2011-10-21"	20663	"12.9"
6241	1622	"2011-10-24"	20691	"10.95"
6242	8	"2011-10-24"	20684	"18.9"
6243	1522	"2011-10-24"	20683	"10.95"
6244	2250	"2011-10-24"	20673	"13.95"
6245	1633	"2011-10-25"	20699	"14.4"
6246	2167	"2011-10-25"	20694	13
6247	2251	"2011-10-25"	20686	"25.9"
6248	1921	"2011-10-25"	20685	"13.95"
6249	1857	"2011-10-25"	20679	"22.9"
6250	416	"2011-10-25"	20662	"11.9"
6251	464	"2011-10-26"	20702	"21.9"
6252	953	"2011-10-26"	20705	"10.95"
6253	2252	"2011-10-27"	20711	"10.95"
6254	2020	"2011-10-27"	20710	6
6255	1083	"2011-10-27"	20709	"10.95"
6256	1357	"2011-10-27"	20708	"2.5"
6257	864	"2011-10-27"	20707	"23.6"
6258	2253	"2011-10-27"	20706	"24.9"
6259	1489	"2011-10-27"	20704	"21.9"
6260	2254	"2011-10-28"	20720	"16.8"
6261	53	"2011-10-28"	20715	"14.8"
6262	994	"2011-10-28"	20713	"19.95"
6263	102	"2011-10-28"	20712	"14.8"
6264	1445	"2011-10-28"	20701	"24.5"
6265	1371	"2011-10-28"	20546	"30.85"
6266	2255	"2011-11-01"	20677	"9.5"
6267	432	"2011-11-01"	20645	"13.8"
6268	1665	"2011-11-02"	20721	"10.95"
6269	2256	"2011-11-02"	20718	20
6270	2257	"2011-11-02"	20717	"13.95"
6271	442	"2011-11-02"	20703	5
6272	1013	"2011-11-03"	20726	"21.9"
6273	289	"2011-11-03"	20723	"11.95"
6274	2258	"2011-11-03"	20716	"17.8"
6275	2259	"2011-11-04"	20731	"7.5"
6276	1721	"2011-11-04"	20730	"10.95"
6277	1824	"2011-11-04"	20729	"24.5"
6278	1455	"2011-11-04"	20728	"21.9"
6279	950	"2011-11-04"	20722	"16.8"
6280	947	"2011-11-04"	20719	"27.8"
6281	391	"2011-11-07"	20739	"11.95"
6282	1280	"2011-11-07"	20736	20
6283	811	"2011-11-07"	20695	5
6284	2260	"2011-11-08"	20740	8
6285	2261	"2011-11-08"	20738	"13.95"
6286	1635	"2011-11-08"	20735	5
6287	245	"2011-11-08"	20724	"20.2"
6288	982	"2011-11-09"	20747	"10.95"
6289	2262	"2011-11-09"	20742	7
6290	2263	"2011-11-09"	20737	30
6291	173	"2011-11-09"	20734	15
6292	432	"2011-11-09"	20732	"10.95"
6293	376	"2011-11-10"	20760	"13.9"
6294	2264	"2015-03-31"	24555	"4.5"
6295	2	"2011-11-10"	20758	"10.95"
6296	1486	"2011-11-10"	20755	"10.95"
6297	2265	"2011-11-10"	20753	"10.95"
6298	2266	"2011-11-10"	20752	"11.9"
6299	513	"2011-11-10"	20751	"10.95"
6300	2212	"2011-11-10"	20750	"10.95"
6301	33	"2011-11-10"	20746	"8.6"
6302	582	"2011-11-10"	20745	"10.95"
6303	464	"2011-11-11"	20770	"6.5"
6304	346	"2011-11-11"	20769	"11.95"
6305	462	"2011-11-11"	20765	3
6306	2267	"2011-11-11"	20764	"10.95"
6307	1875	"2011-11-11"	20761	"22.6"
6308	2268	"2011-11-11"	20756	16
6309	712	"2011-11-11"	20749	"8.9"
6310	950	"2011-11-11"	20748	"27.9"
6311	789	"2011-11-11"	20741	9
6312	883	"2011-11-14"	20767	"13.9"
6313	1531	"2011-11-14"	20754	"21.9"
6314	2269	"2011-11-15"	20771	"22.9"
6315	2270	"2011-11-15"	20763	"15.9"
6316	1298	"2011-11-15"	20762	6
6317	1371	"2011-11-15"	20689	"23.8"
6318	1443			
6319	2143	"2011-11-17"	20775	"32.85"
6320	582	"2011-11-17"	20773	"16.95"
6321	266	"2011-11-17"	20768	"19.9"
6322	2271	"2011-11-18"	20784	"14.5"
6323	2272	"2011-11-18"	20782	10
6324	1676	"2011-11-18"	20780	"10.95"
6325	499	"2011-11-18"	20777	"35.9"
6326	2237	"2011-11-18"	20776	"12.5"
6327	2	"2011-11-18"	20772	"10.95"
6328	388	"2011-11-18"	20766	"22.9"
6329	1695	"2011-11-21"	20779	7
6330	2	"2011-11-22"	20798	"5.5"
6331	1181	"2011-11-22"	20790	"10.95"
6332	597	"2011-11-22"	20787	"24.8"
6333	2256	"2011-11-23"	20793	23
6334	2158	"2011-11-23"	20783	"4.5"
6335	2100	"2011-11-23"	20743	"10.95"
6336	1524	"2011-11-24"	20803	"10.95"
6337	143	"2011-11-24"	20802	"24.9"
6338	2030	"2011-11-24"	20800	"13.8"
6339	88	"2011-11-24"	20797	"6.4"
6340	1228	"2011-11-24"	20795	"10.95"
6341	1814	"2011-11-24"	20791	"3.5"
6342	582	"2011-11-24"	20789	"19.9"
6343	439	"2011-11-25"	20811	10
6344	982	"2011-11-25"	20807	"25.9"
6345	406	"2011-11-25"	20806	"3.4"
6346	316	"2011-11-25"	20796	"13.9"
6347	1635	"2011-11-30"	20819	"13.9"
6348	2162	"2011-11-30"	20820	"7.5"
6349	526	"2011-11-29"	20799	"11.95"
6350	1166	"2011-11-29"	20808	3
6351	358	"2011-11-28"	20809	18
6352	598	"2011-11-28"	20805	25
6353	1575	"2011-11-29"	20816	"25.3"
6354	582	"2011-11-29"	20815	"8.9"
6355	543	"2011-07-21"	20392	"19.95"
6356	543	"2011-09-01"	20524	"12.8"
6357	543	"2011-11-17"	20778	"10.95"
6358	206	"2011-12-09"		"69.95"
6359	238	"2011-12-01"	20822	"22.9"
6360	1228	"2011-12-01"	20814	"13.95"
6361	1064	"2011-12-01"	20810	23
6362	384	"2011-12-01"	20804	"44.8"
6363	1875	"2011-12-02"	20825	"13.95"
6364	455	"2011-12-02"	20824	17
6365	1035	"2011-12-02"	20823	"14.5"
6366	462	"2011-12-02"	20786	"18.5"
6367	2273	"2011-12-05"	20829	"23.3"
6368	27	"2011-12-05"	20826	"24.3"
6369	1705	"2011-12-05"	20801	"14.5"
6370	94	"2011-12-06"	20849	6
6371	455	"2011-12-06"	20838	"10.95"
6372	667	"2011-12-06"	20835	"43.7"
6373	1394	"2011-12-06"	20833	"10.95"
6374	1368	"2011-12-06"	20831	"11.5"
6375	1390	"2011-12-06"	20813	"10.95"
6376	462	"2011-12-07"	20843	"34.85"
6377	823	"2011-12-07"	20828	"10.95"
6378	977	"2014-12-05"	24226	"31.9"
6379	439	"2011-12-07"	20821	"11.5"
6380	174	"2011-12-07"	20818	"6.5"
6381	2043	"2011-12-08"	20846	"13.95"
6382	1742	"2011-12-08"	20844	6
6383	2274	"2011-12-09"	20855	"13.5"
6384	998	"2011-12-09"	20854	"10.95"
6385	455	"2011-12-09"	20853	"8.9"
6386	2275	"2011-12-09"	20851	"17.8"
6387	2197	"2011-12-09"	20841	"16.45"
6388	1302	"2011-12-09"	20841	5
6389	1245	"2011-12-09"	20839	"37.6"
6390	168	"2011-12-12"	20852	"32.85"
6391	1969	"2011-12-12"	20850	"5.5"
6392	1741	"2011-12-12"	20848	15
6393	2276	"2011-12-12"	20845	"28.8"
6394	2277	"2011-12-13"	20861	12
6395	372	"2011-12-13"	20859	"10.95"
6396	79	"2011-12-14"	20862	"14.5"
6397	873	"2011-12-16"	20877	4
6398	1245	"2011-12-15"	20868	"10.95"
6399	33	"2011-12-15"	20873	"9.6"
6400	2274	"2011-12-15"	20867	"6.5"
6401	385	"2011-12-15"	20864	"31.5"
6402	1851	"2011-12-15"	20857	8
6403	702	"2011-12-16"	20881	"10.95"
6404	1029	"2011-12-16"	20880	"32.7"
6405	2278	"2011-12-16"	20879	"7.5"
6406	2279	"2011-12-16"	20876	30
6407	2174	"2011-12-16"	20874	"21.2"
6408	2280	"2011-12-16"	20871	"23.3"
6409	1290	"2011-12-16"	20869	"10.95"
6410	99	"2011-12-19"	20870	9
6411	1245	"2011-12-20"	20888	"27.9"
6412	462	"2011-12-16"	20866	"26.9"
6413	1875	"2011-12-20"	20884	"13.95"
6414	489	"2011-12-20"	20883	12
6415	509	"2011-12-20"	20882	"13.95"
6416	2281	"2011-12-20"	20878	15
6417	2282	"2011-12-20"	20892	"7.5"
6418	2035	"2011-12-21"	20897	5
6419	1966	"2011-12-20"	20890	"7.5"
6420	786	"2011-12-22"	20896	5
6421	939	"2011-12-22"	20893	10
6422	629	"2011-12-22"	20891	"33.5"
6423	2262	"2011-12-22"	20863	"17.8"
6424	1771	"2011-12-22"	20499	16
6425	2124	"2011-12-23"	20903	"6.5"
6426	735	"2011-12-23"	20902	"24.3"
6427	442	"2011-12-23"	20901	3
6428	706	"2011-12-23"	20900	5
6429	2061	"2011-12-23"	20899	7
6430	1545	"2011-12-23"	20898	"13.9"
6431	2283	"2011-12-22"	20886	"12.5"
6432	2284	"2012-01-03"	20837	5
6433	1966	"2012-01-03"	20872	"24.35"
6434	2078	"2012-01-04"	20812	12
6435	971	"2012-01-05"	20908	"12.95"
6436	210	"2012-01-05"	20906	9
6437	442	"2012-01-05"	20904	12
6438	2285	"2012-01-05"	20889	"38.2"
6439	516	"2012-01-05"	20865	"15.95"
6440	2078	"2012-01-06"	20912	"22.4"
6441	1872	"2012-01-06"	20911	"4.5"
6442	379	"2012-01-06"	20910	"10.95"
6443	2283	"2012-01-06"	20909	"10.95"
6444	998	"2012-01-06"	20905	"13.95"
6445	785	"2012-01-09"	20907	"19.25"
6446	1269	"2012-01-10"	20918	"10.95"
6447	2286	"2012-01-10"	20917	"24.9"
6448	1043	"2012-01-11"	20935	"10.95"
6449	33	"2012-01-11"	20929	"17.8"
6450	1872	"2012-01-11"	20924	"8.5"
6451	385	"2012-01-11"	20922	"15.1"
6452	1978	"2012-01-11"	20921	"10.95"
6453	1041	"2012-01-11"	20920	"10.95"
6454	715	"2012-01-11"	20914	"32.9"
6455	2231	"2012-01-12"	20932	"20.95"
6456	2287	"2012-01-12"	20930	8
6457	1382	"2012-01-12"	20927	"10.5"
6458	2288	"2012-01-12"	20926	"10.95"
6459	2289	"2012-01-12"	20925	"3.8"
6460	2290	"2012-01-12"	20919	"11.9"
6461	1622	"2012-01-13"	20946	"7.5"
6462	2291	"2012-01-13"	20945	"21.9"
6463	939	"2012-01-13"	20940	"14.8"
6464	1041	"2012-01-13"	20939	"10.95"
6465	522	"2012-01-13"	20938	"18.9"
6466	2286	"2012-01-13"	20937	"10.5"
6467	939	"2012-01-16"	20950	"4.5"
6468	2292	"2012-01-16"	20948	"24.8"
6469	873	"2012-01-16"	20943	"3.5"
6471	522	"2012-01-17"	20949	"4.5"
6472	289	"2012-01-16"	20947	15
6473	2033	"2012-01-17"	20944	"12.9"
6474	2293	"2012-01-18"	20951	"23.9"
6475	1875	"2012-01-18"	20941	"10.95"
6476	2294	"2012-01-18"	20913	"48.7"
6477	597	"2012-01-20"	20968	"9.5"
6478	2173	"2012-01-20"	20960	8
6479	1447	"2012-01-20"	20959	12
6480	219	"2012-01-20"	20958	"29.5"
6481	289	"2012-01-20"	20957	5
6482	1977	"2012-01-20"	20955	"10.95"
6483	2295	"2012-01-20"	20934	"8.5"
6484	2294	"2012-01-23"	20964	"11.5"
6485	702	"2012-01-23"	20961	"32.85"
6486	2278	"2012-01-23"	20954	"19.9"
6487	2281	"2012-01-23"	20928	"56.8"
6488	940	"2012-01-24"	20967	"13.9"
6489	2296	"2012-01-24"	20952	"14.9"
6490	2297	"2012-01-25"	20970	"10.95"
6491	893	"2012-01-25"	20966	"10.95"
6492	315	"2012-01-25"	20965	"65.8"
6493	1630	"2012-01-25"	20962	30
6494	1724	"2012-01-25"	20725	"7.5"
6495	622	"2012-01-26"	20974	"11.5"
6496	289	"2012-01-26"	20969	15
6497	2298	"2012-01-27"	20980	"10.95"
6498	673	"2012-01-27"	20979	"13.9"
6499	2299	"2012-01-27"	20978	"13.9"
6501	971	"2012-01-27"	20976	"8.9"
6502	391	"2012-01-27"	20973	"7.5"
6503	2114	"2012-01-27"	20923	"7.5"
6504	1395	"2012-01-27"	20875	"13.95"
6505	2273	"2012-01-30"	20982	8
6506	1891	"2012-01-30"	20981	20
6507	661	"2012-01-30"	20971	"52.8"
6508	499	"2012-01-31"	20992	7
6509	2301	"2012-01-31"	20986	"24.3"
6510	1799	"2012-03-15"	21087	"162.7"
6511	924	"2012-02-01"	20984	"28.7"
6512	1988	"2012-02-02"	20995	"13.9"
6513	2021	"2012-02-02"	20993	"9.9"
6514	114	"2012-02-02"	20988	"107.5"
6515	209	"2012-02-02"	20987	"21.9"
6516	266	"2012-02-03"	21002	"10.95"
6517	1290	"2012-02-03"	21000	8
6518	702	"2012-02-03"	20999	"12.5"
6519	133	"2012-02-03"	20998	"19.95"
6520	2302	"2012-02-03"	20994	"13.9"
6521	462	"2012-02-03"	20990	"22.3"
6522	2303	"2012-02-03"	20989	"10.95"
6523	987	"2012-02-03"	20983	"10.95"
6524	38	"2012-02-06"	21001	"13.6"
6525	1997	"2012-02-06"	20997	"10.95"
6526	2304	"2012-02-06"	20996	"9.9"
6527	2305	"2012-02-07"	20975	
6528	2110	"2012-02-08"	21011	27
6529	2169	"2012-02-08"	21003	"19.8"
6530	262	"2012-02-09"	21017	5
6531	1858	"2012-02-09"	21009	"18.9"
6532	382	"2012-02-10"	21018	"10.95"
6533	299	"2012-02-10"	21014	"10.95"
6534	462	"2012-02-10"	21012	"6.5"
6535	1854	"2012-02-10"	21008	"10.95"
6536	2271	"2012-02-13"	21022	"23.1"
6537	461	"2012-02-13"	21005	"9.9"
6538	2306	"2012-02-14"	21023	"24.1"
6539	2307	"2012-02-14"	21016	"13.9"
6540	174	"2012-02-14"	21013	"10.95"
6541	2308	"2012-02-14"	21004	5
6542	2063	"2012-02-15"	21032	"10.95"
6543	1013	"2012-02-15"	21027	"18.9"
6544	2278	"2012-02-15"	21025	7
6545	2309	"2012-02-15"	21021	"17.8"
6546	1988	"2012-02-15"	21006	"10.95"
6547	1236	"2012-02-16"	21031	"13.95"
6548	1400	"2012-02-16"	21030	"10.95"
6549	1454	"2012-02-16"	21029	"14.1"
6550	2181	"2012-02-16"	21028	"20.1"
6551	1243	"2012-02-17"	21050	12
6552	1495	"2012-02-17"	21040	4
6553	1256	"2012-02-17"	21037	"10.95"
6554	417	"2012-02-17"	21036	"15.5"
6555	261	"2012-02-17"	21034	"10.95"
6556	1280	"2012-02-17"	21033	9
6557	208	"2012-02-17"	20991	"11.95"
6558	391	"2012-02-20"	21048	7
6559	3	"2012-02-20"	21041	"21.9"
6560	2310	"2012-02-20"	21015	"35.75"
6561	289	"2012-02-20"	21044	"10.95"
6562	2311	"2012-02-20"	21038	"32.85"
6563	5	"2012-02-22"	21051	"10.95"
6564	35	"2012-02-22"	21049	"11.3"
6565	2312	"2012-02-23"	21057	5
6566	2267	"2012-02-23"	21053	"28.8"
6567	1013	"2012-02-23"	21050	"10.95"
6568	1028	"2012-02-24"	21054	"10.95"
6569	2290	"2012-02-24"	21024	"20.45"
6570	2313	"2014-09-16"	23974	"58.9"
6571	477	"2012-02-27"	21060	15
6572	817	"2012-02-27"	21059	"11.95"
6573	2314	"2012-02-27"	21052	"10.95"
6574	391	"2012-02-28"	21064	"23.9"
6575	358	"2012-02-28"	21046	3
